WZ08-B;Bergbau und Gewinnung von Steinen und Erden;430;e;612;e;3;e;378;e;5;e;173;e;133;e;41;e;1537;e;442;e;196;e;19;e;350;e;424;e;146;e;59;e
WZ08-C;Verarbeitendes Gewerbe;129724;e;129253;e;9835;e;8039;e;5395;e;12512;e;43783;e;4005;e;52053;e;115101;e;28853;e;8354;e;19495;e;10306;e;11751;e;11726;e
WZ08-D;Energieversorgung;3374;e;4339;e;630;e;1673;e;310;e;518;e;1699;e;672;e;3211;e;8071;e;1057;e;464;e;1578;e;1086;e;1368;e;514;e
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2225;e;3221;e;1941;e;889;e;348;e;1028;e;1724;e;511;e;2334;e;7477;e;7477;e;511;e;1329;e;973;e;826;e;868;e
WZ08-F;Baugewerbe;16090;e;21538;e;3615;e;3650;e;801;e;2163;e;8008;e;2127;e;11170;e;19974;e;5223;e;1200;e;6406;e;3183;e;3540;e;3139;e
WZ08-G-T;Dienstleistungsbereiche;245951;e;319443;e;93093;e;42577;e;20277;e;80090;e;176138;e;26900;e;159523;e;408106;e;77540;e;19515;e;68257;e;33193;e;55193;e;33429;e
WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;75659;e;96432;e;23009;e;11715;e;7507;e;30667;e;52347;e;6755;e;43599;e;122076;e;22802;e;5318;e;18267;e;8193;e;16493;e;8107;e
WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;56847;e;69832;e;14622;e;10208;e;6501;e;23239;e;40111;e;6190;e;37746;e;92278;e;18595;e;4280;e;14623;e;7236;e;14294;e;6916;e
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;39094;e;44771;e;7986;e;5551;e;2779;e;11529;e;23535;e;3013;e;22775;e;60281;e;11835;e;2838;e;8115;e;4071;e;8975;e;3847;e
WZ08-H;Verkehr und Lagerei;12290;e;16762;e;4170;e;3718;e;3327;e;10220;e;12942;e;2003;e;11506;e;24440;e;4938;e;1072;e;4800;e;2439;e;3753;e;2345;e
WZ08-I;Gastgewerbe;5464;e;8299;e;2466;e;938;e;395;e;1491;e;3635;e;1174;e;3464;e;7557;e;1822;e;370;e;1708;e;726;e;1566;e;724;e
WZ08-J;Information und Kommunikation;18812;e;26600;e;8386;e;1508;e;1005;e;7428;e;12236;e;564;e;5853;e;29798;e;4207;e;1038;e;3644;e;957;e;2200;e;1191;e
WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;96490;e;130300;e;36058;e;14733;e;6827;e;32152;e;78368;e;8190;e;60929;e;153962;e;26963;e;6841;e;22706;e;10476;e;18782;e;10458;e
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;16597;e;22753;e;4501;e;1225;e;961;e;5928;e;20334;e;739;e;9225;e;24803;e;4233;e;1342;e;2487;e;1115;e;2846;e;1067;e
WZ08-L;Grundstücks- und Wohnungswesen;38656;e;53498;e;14784;e;7976;e;2518;e;11140;e;25385;e;4332;e;25026;e;64241;e;12959;e;3007;e;10076;e;5195;e;9934;e;5152;e
WZ08-M-N;Unternehmensdienstleistungen;41237;e;54049;e;16773;e;5533;e;3347;e;15083;e;32649;e;3118;e;26679;e;64917;e;9772;e;2492;e;10144;e;4166;e;6002;e;4239;e
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;24956;e;32230;e;10358;e;2384;e;1779;e;9045;e;18030;e;1346;e;11797;e;37236;e;5461;e;1409;e;5365;e;1768;e;2981;e;1872;e
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;16281;e;21819;e;6415;e;3148;e;1569;e;6038;e;14619;e;1773;e;14882;e;27681;e;4311;e;1083;e;4779;e;2397;e;3022;e;2367;e
WZ08-O-T;Öff.u.s.Dienstleist.,Erziehung,Gesundheit,priv.HH;73802;e;92711;e;34027;e;16128;e;5943;e;17270;e;45423;e;11955;e;54995;e;132067;e;27775;e;7356;e;27283;e;14524;e;19917;e;14864;e
WZ08-O-Q;Öffentliche Dienstleistungen, Erziehung,Gesundheit;60933;e;75482;e;27184;e;13756;e;4845;e;13839;e;37410;e;10314;e;46459;e;109770;e;23324;e;6234;e;23105;e;12542;e;16775;e;12771;e
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;17280;e;23423;e;10030;e;5589;e;1417;e;4681;e;11555;e;4307;e;15436;e;33078;e;7921;e;1981;e;7435;e;4473;e;5940;e;4336;e
WZ08-P;Erziehung und Unterricht;16873;e;19028;e;6755;e;2798;e;1319;e;3097;e;9695;e;2058;e;11471;e;27308;e;5968;e;1532;e;5910;e;3045;e;3655;e;3190;e
WZ08-Q;Gesundheits- und Sozialwesen;26780;e;33031;e;10398;e;5368;e;2109;e;6061;e;16160;e;3949;e;19552;e;49383;e;9435;e;2721;e;9760;e;5024;e;7180;e;5246;e
WZ08-R-T;Kunst,Unterhaltung,Erholung, sonstige DL, priv.HH;12869;e;17229;e;6843;e;2372;e;1098;e;3432;e;8013;e;1641;e;8536;e;22297;e;4451;e;1122;e;4178;e;1982;e;3142;e;2093;e
WZ08-R;Kunst, Unterhaltung und Erholung;3843;e;5163;e;2579;e;673;e;416;e;1363;e;2372;e;472;e;2393;e;6364;e;1142;e;352;e;1529;e;499;e;902;e;541;e
WZ08-S;Erbringung von sonstigen Dienstleistungen;8124;e;10685;e;4041;e;1632;e;642;e;1869;e;5132;e;1130;e;5542;e;14169;e;2915;e;697;e;2554;e;1434;e;2027;e;1505;e
WZ08-T;Private Haushalte;903;e;1381;e;223;e;67;e;40;e;199;e;508;e;40;e;602;e;1765;e;393;e;73;e;95;e;49;e;213;e;47;e
;Insgesamt;400363;e;483421;e;109122;e;58603;e;27172;e;96552;e;232470;e;35702;e;235268;e;562499;e;116631;e;30134;e;98695;e;50614;e;74077;e;50767;e
2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;2131;e;3969;e;7;e;923;e;40;e;57;e;811;e;1073;e;4654;e;2869;e;1776;e;45;e;938;e;1008;e;872;e;700;e
WZ08-B-F;Produzierendes Gewerbe;160716;e;164292;e;16616;e;15063;e;7170;e;16046;e;55925;e;7373;e;67383;e;155916;e;39792;e;10675;e;30916;e;16275;e;17648;e;16921;e
WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;143896;e;142480;e;12784;e;11445;e;6310;e;13756;e;47749;e;5317;e;56245;e;135345;e;34458;e;9517;e;24432;e;13119;e;14038;e;13854;e
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;444;e;590;e;7;e;398;e;4;e;164;e;136;e;38;e;1207;e;483;e;188;e;19;e;372;e;401;e;135;e;68;e
WZ08-C;Verarbeitendes Gewerbe;137767;e;134386;e;10173;e;8522;e;5669;e;12004;e;44066;e;4061;e;49484;e;119722;e;31369;e;8584;e;21213;e;10636;e;11641;e;12368;e
WZ08-D;Energieversorgung;3287;e;4066;e;633;e;1585;e;273;e;557;e;1756;e;682;e;3150;e;7311;e;1047;e;433;e;1460;e;1055;e;1379;e;511;e
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2398;e;3439;e;1971;e;940;e;364;e;1032;e;1791;e;536;e;2404;e;7829;e;7829;e;482;e;1388;e;1027;e;883;e;907;e
WZ08-F;Baugewerbe;16820;e;21812;e;3832;e;3619;e;860;e;2290;e;8175;e;2056;e;11139;e;20571;e;5334;e;1158;e;6484;e;3156;e;3610;e;3067;e
WZ08-G-T;Dienstleistungsbereiche;255053;e;335586;e;98883;e;43618;e;20507;e;84723;e;182395;e;27896;e;165597;e;421991;e;79327;e;20161;e;71016;e;34137;e;57444;e;34382;e
WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;78948;e;101617;e;25089;e;11914;e;7404;e;32558;e;56032;e;7044;e;45182;e;125743;e;23158;e;5442;e;19337;e;8507;e;17224;e;8292;e
WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;59750;e;74268;e;16079;e;10475;e;6400;e;24762;e;43410;e;6465;e;39008;e;95828;e;19077;e;4370;e;15548;e;7643;e;15024;e;7055;e
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;40949;e;47266;e;8853;e;5735;e;2577;e;12152;e;25275;e;3162;e;23099;e;62065;e;12465;e;2885;e;8579;e;4175;e;9202;e;4051;e
WZ08-H;Verkehr und Lagerei;12886;e;18105;e;4535;e;3716;e;3401;e;10985;e;14285;e;2014;e;12218;e;25760;e;4682;e;1083;e;5078;e;2666;e;4125;e;2218;e
WZ08-I;Gastgewerbe;5915;e;8896;e;2691;e;1023;e;422;e;1625;e;3850;e;1289;e;3690;e;8003;e;1929;e;403;e;1891;e;802;e;1698;e;787;e
WZ08-J;Information und Kommunikation;19198;e;27349;e;9009;e;1440;e;1004;e;7796;e;12622;e;579;e;6175;e;29915;e;4081;e;1072;e;3788;e;864;e;2199;e;1237;e
WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;100538;e;137161;e;37419;e;15019;e;6942;e;34286;e;80364;e;8469;e;63401;e;160270;e;27439;e;7189;e;23606;e;10752;e;19570;e;10757;e
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;17062;e;24125;e;4370;e;1282;e;967;e;6126;e;21095;e;750;e;9498;e;26125;e;4405;e;1422;e;2551;e;1127;e;2831;e;1096;e
WZ08-L;Grundstücks- und Wohnungswesen;40461;e;55347;e;15551;e;7866;e;2560;e;11819;e;25734;e;4535;e;26268;e;66409;e;13475;e;3192;e;10344;e;5274;e;10480;e;5226;e
WZ08-M-N;Unternehmensdienstleistungen;43014;e;57688;e;17498;e;5871;e;3416;e;16341;e;33535;e;3184;e;27635;e;67735;e;9559;e;2574;e;10711;e;4351;e;6259;e;4435;e
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;26745;e;35266;e;10906;e;2607;e;1903;e;9314;e;18481;e;1373;e;12418;e;39373;e;5305;e;1443;e;5694;e;1873;e;3114;e;1976;e
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;16269;e;22423;e;6592;e;3264;e;1513;e;7027;e;15054;e;1811;e;15217;e;28363;e;4253;e;1131;e;5017;e;2478;e;3146;e;2459;e
WZ08-O-T;Öff.u.s.Dienstleist.,Erziehung,Gesundheit,priv.HH;75567;e;96809;e;36375;e;16684;e;6161;e;17879;e;45998;e;12384;e;57013;e;135978;e;28731;e;7530;e;28074;e;14878;e;20651;e;15332;e
WZ08-O-Q;Öffentliche Dienstleistungen, Erziehung,Gesundheit;62231;e;79012;e;29261;e;14257;e;5022;e;14283;e;37635;e;10711;e;48211;e;113186;e;24144;e;6358;e;23808;e;12889;e;17334;e;13150;e
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;17675;e;23969;e;10535;e;5670;e;1438;e;4891;e;11697;e;4367;e;15831;e;33658;e;8100;e;1972;e;7616;e;4508;e;6021;e;4360;e
WZ08-P;Erziehung und Unterricht;16995;e;19762;e;7282;e;2857;e;1339;e;3197;e;9847;e;2169;e;11863;e;27990;e;6112;e;1534;e;6049;e;3101;e;3757;e;3218;e
WZ08-Q;Gesundheits- und Sozialwesen;27561;e;35281;e;11444;e;5730;e;2244;e;6195;e;16091;e;4175;e;20517;e;51538;e;9932;e;2852;e;10143;e;5280;e;7556;e;5572;e
WZ08-R-T;Kunst,Unterhaltung,Erholung, sonstige DL, priv.HH;13337;e;17797;e;7114;e;2427;e;1139;e;3597;e;8363;e;1673;e;8802;e;22791;e;4586;e;1171;e;4266;e;1989;e;3316;e;2182;e
WZ08-R;Kunst, Unterhaltung und Erholung;4049;e;5337;e;2729;e;714;e;432;e;1490;e;2491;e;468;e;2538;e;6707;e;1194;e;365;e;1566;e;536;e;975;e;566;e
WZ08-S;Erbringung von sonstigen Dienstleistungen;8365;e;11031;e;4150;e;1640;e;665;e;1899;e;5346;e;1158;e;5652;e;14290;e;2988;e;731;e;2597;e;1401;e;2119;e;1567;e
WZ08-T;Private Haushalte;923;e;1429;e;235;e;73;e;42;e;207;e;526;e;46;e;612;e;1795;e;404;e;75;e;103;e;51;e;223;e;49;e
;Insgesamt;417900;e;503847;e;115506;e;59604;e;27717;e;100826;e;239131;e;36342;e;237634;e;580776;e;120896;e;30881;e;102870;e;51420;e;75964;e;52002;e
2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;2234;e;4544;e;7;e;1044;e;25;e;59;e;898;e;912;e;4798;e;3078;e;1763;e;50;e;1089;e;1161;e;853;e;828;e
WZ08-B-F;Produzierendes Gewerbe;166628;e;170285;e;17610;e;15262;e;7622;e;16559;e;60090;e;7623;e;79511;e;158656;e;41130;e;10421;e;32008;e;16572;e;18660;e;17653;e
WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;148516;e;147072;e;13488;e;11433;e;6739;e;14187;e;51209;e;5478;e;67964;e;137176;e;35410;e;9172;e;25197;e;13251;e;14861;e;14382;e
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;474;e;546;e;4;e;353;e;3;e;132;e;138;e;37;e;895;e;444;e;180;e;23;e;337;e;344;e;123;e;68;e
WZ08-C;Verarbeitendes Gewerbe;142273;e;138826;e;10712;e;8513;e;6094;e;12393;e;47495;e;4200;e;61541;e;121423;e;32307;e;8262;e;21999;e;10827;e;12479;e;12894;e
WZ08-D;Energieversorgung;3349;e;4055;e;709;e;1576;e;266;e;579;e;1797;e;678;e;3077;e;7409;e;1021;e;405;e;1439;e;1028;e;1387;e;503;e
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2420;e;3645;e;2063;e;992;e;376;e;1084;e;1779;e;563;e;2450;e;7899;e;7899;e;482;e;1422;e;1052;e;872;e;917;e
WZ08-F;Baugewerbe;18112;e;23213;e;4122;e;3829;e;882;e;2372;e;8881;e;2145;e;11548;e;21480;e;5721;e;1249;e;6811;e;3321;e;3800;e;3271;e
WZ08-G-T;Dienstleistungsbereiche;262301;e;349481;e;104196;e;45084;e;20812;e;86179;e;187840;e;28714;e;170926;e;432374;e;81582;e;20791;e;73206;e;35091;e;58816;e;35122;e
WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;80970;e;105898;e;26433;e;12354;e;7358;e;32095;e;57509;e;7272;e;46522;e;130096;e;23753;e;5648;e;19905;e;8893;e;17528;e;8446;e
WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;61898;e;77695;e;16733;e;10853;e;6347;e;24051;e;44906;e;6703;e;40498;e;100189;e;19873;e;4535;e;15998;e;8034;e;15367;e;7200;e
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;42484;e;49870;e;9578;e;5807;e;2579;e;12703;e;26723;e;3339;e;24125;e;65747;e;12979;e;2973;e;8979;e;4384;e;9694;e;4224;e
WZ08-H;Verkehr und Lagerei;13158;e;18357;e;4191;e;3975;e;3325;e;9606;e;14146;e;2000;e;12472;e;25923;e;4867;e;1136;e;5016;e;2794;e;3836;e;2158;e
WZ08-I;Gastgewerbe;6256;e;9467;e;2964;e;1071;e;443;e;1742;e;4038;e;1364;e;3901;e;8518;e;2027;e;425;e;2003;e;856;e;1837;e;818;e
WZ08-J;Information und Kommunikation;19072;e;28203;e;9700;e;1501;e;1010;e;8043;e;12603;e;570;e;6023;e;29907;e;3880;e;1113;e;3907;e;859;e;2161;e;1247;e
WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;103482;e;143631;e;39612;e;15447;e;7128;e;35674;e;82540;e;8647;e;65155;e;161672;e;28093;e;7393;e;24066;e;10857;e;19916;e;10729;e
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;16045;e;25020;e;4260;e;1241;e;933;e;5781;e;21030;e;736;e;9888;e;24893;e;3978;e;1341;e;2430;e;1062;e;2664;e;1023;e
WZ08-L;Grundstücks- und Wohnungswesen;41402;e;57420;e;16288;e;7815;e;2682;e;12414;e;26358;e;4515;e;26737;e;66762;e;14001;e;3365;e;10618;e;5282;e;10567;e;5229;e
WZ08-M-N;Unternehmensdienstleistungen;46035;e;61191;e;19063;e;6391;e;3513;e;17480;e;35152;e;3396;e;28529;e;70016;e;10114;e;2687;e;11018;e;4513;e;6684;e;4476;e
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;28754;e;37691;e;11991;e;2728;e;1954;e;10165;e;19424;e;1442;e;13090;e;41003;e;5748;e;1529;e;5885;e;1947;e;3231;e;2063;e
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;17282;e;23500;e;7072;e;3663;e;1559;e;7315;e;15728;e;1954;e;15439;e;29013;e;4366;e;1158;e;5133;e;2566;e;3454;e;2413;e
WZ08-O-T;Öff.u.s.Dienstleist.,Erziehung,Gesundheit,priv.HH;77848;e;99952;e;38151;e;17283;e;6327;e;18410;e;47792;e;12795;e;59250;e;140606;e;29736;e;7750;e;29235;e;15341;e;21372;e;15947;e
WZ08-O-Q;Öffentliche Dienstleistungen, Erziehung,Gesundheit;64507;e;81920;e;30722;e;14862;e;5214;e;14859;e;39224;e;11115;e;50466;e;117779;e;25109;e;6595;e;24942;e;13350;e;18096;e;13689;e
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;18240;e;25066;e;11069;e;5786;e;1467;e;5043;e;12017;e;4453;e;16231;e;34893;e;8306;e;2045;e;7837;e;4586;e;6213;e;4456;e
WZ08-P;Erziehung und Unterricht;17482;e;20675;e;7688;e;3003;e;1411;e;3258;e;10214;e;2348;e;12635;e;29069;e;6364;e;1576;e;6353;e;3197;e;3964;e;3343;e
WZ08-Q;Gesundheits- und Sozialwesen;28786;e;36179;e;11965;e;6074;e;2336;e;6557;e;16994;e;4314;e;21600;e;53816;e;10439;e;2974;e;10752;e;5567;e;7918;e;5890;e
WZ08-R-T;Kunst,Unterhaltung,Erholung, sonstige DL, priv.HH;13341;e;18032;e;7429;e;2420;e;1113;e;3551;e;8567;e;1680;e;8783;e;22827;e;4627;e;1156;e;4293;e;1991;e;3276;e;2259;e
WZ08-R;Kunst, Unterhaltung und Erholung;4117;e;5368;e;2882;e;693;e;426;e;1517;e;2596;e;467;e;2634;e;6772;e;1218;e;372;e;1588;e;550;e;1000;e;579;e
WZ08-S;Erbringung von sonstigen Dienstleistungen;8269;e;11195;e;4295;e;1651;e;645;e;1815;e;5430;e;1163;e;5527;e;14228;e;2997;e;707;e;2599;e;1388;e;2048;e;1628;e
WZ08-T;Private Haushalte;955;e;1469;e;251;e;76;e;42;e;219;e;541;e;50;e;622;e;1828;e;412;e;76;e;105;e;53;e;229;e;51;e
;Insgesamt;431163;e;524310;e;121813;e;61389;e;28459;e;102796;e;248828;e;37249;e;255235;e;594108;e;124475;e;31262;e;106303;e;52824;e;78329;e;53604;e
2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;2542;e;5519;e;9;e;1293;e;32;e;73;e;1042;e;1317;e;5972;e;3942;e;1890;e;60;e;1301;e;1405;e;1297;e;970;e
WZ08-B-F;Produzierendes Gewerbe;174376;e;179796;e;17721;e;15955;e;7939;e;17814;e;60578;e;8917;e;80054;e;162789;e;40336;e;10901;e;33152;e;17067;e;20051;e;18344;e
WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;155503;e;155363;e;13293;e;11987;e;7026;e;15300;e;51286;e;5977;e;67927;e;140192;e;34358;e;9621;e;26028;e;13645;e;15964;e;14963;e
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;489;e;585;e;1;e;372;e;3;e;172;e;120;e;39;e;829;e;583;e;200;e;24;e;355;e;359;e;139;e;61;e
WZ08-C;Verarbeitendes Gewerbe;148671;e;146230;e;10465;e;8773;e;6326;e;13433;e;47288;e;4564;e;61019;e;123023;e;30907;e;8664;e;22581;e;10998;e;13400;e;13371;e
WZ08-D;Energieversorgung;3819;e;4622;e;816;e;1825;e;309;e;669;e;2018;e;790;e;3595;e;8332;e;1153;e;403;e;1633;e;1184;e;1525;e;604;e
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2524;e;3926;e;2012;e;1017;e;389;e;1027;e;1859;e;584;e;2484;e;8255;e;8255;e;530;e;1459;e;1104;e;900;e;927;e
WZ08-F;Baugewerbe;18873;e;24433;e;4428;e;3968;e;913;e;2514;e;9292;e;2940;e;12127;e;22597;e;5979;e;1280;e;7124;e;3422;e;4087;e;3381;e
WZ08-G-T;Dienstleistungsbereiche;274983;e;364552;e;111341;e;47239;e;21376;e;90810;e;195966;e;29990;e;175394;e;453977;e;84759;e;21552;e;76339;e;36400;e;61959;e;36225;e
WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;86529;e;113127;e;29119;e;13046;e;7452;e;34505;e;60888;e;7905;e;48457;e;139191;e;24789;e;5830;e;21354;e;9235;e;19325;e;8560;e
WZ08-G-I;Handel, Verkehr und Lagerei, Gastgewerbe;66080;e;83339;e;18522;e;11489;e;6376;e;26110;e;47665;e;7332;e;42322;e;107537;e;20665;e;4738;e;17226;e;8366;e;16979;e;7497;e
WZ08-G;Handel, Instandhaltung und Reparatur von Kfz;46041;e;54385;e;10785;e;6105;e;2677;e;13336;e;28373;e;3663;e;25533;e;71394;e;13616;e;3171;e;9828;e;4659;e;10555;e;4490;e
WZ08-H;Verkehr und Lagerei;13430;e;18930;e;4508;e;4223;e;3244;e;10868;e;14998;e;2209;e;12691;e;27164;e;4902;e;1111;e;5280;e;2784;e;4497;e;2153;e
WZ08-I;Gastgewerbe;6609;e;10025;e;3229;e;1161;e;455;e;1906;e;4294;e;1459;e;4098;e;8979;e;2146;e;456;e;2119;e;923;e;1928;e;854;e
WZ08-J;Information und Kommunikation;20449;e;29788;e;10596;e;1556;e;1077;e;8394;e;13223;e;573;e;6135;e;31654;e;4125;e;1092;e;4128;e;869;e;2345;e;1063;e
WZ08-K-N;Finanz-,Vers.-,UnternehmensDL,Grundst.-,Wohnungsw.;107732;e;147674;e;42009;e;16049;e;7373;e;36872;e;85540;e;8919;e;65236;e;168296;e;29038;e;7662;e;24719;e;11056;e;20297;e;11194;e
WZ08-K;Erbringung v. Finanz- u. Versicherungsdienstleist.;16227;e;24794;e;4104;e;1249;e;902;e;5373;e;20824;e;709;e;9728;e;24654;e;4166;e;1331;e;2402;e;1043;e;2618;e;1016;e
WZ08-L;Grundstücks- und Wohnungswesen;42535;e;58591;e;16499;e;8208;e;2757;e;13101;e;26888;e;4632;e;27415;e;67442;e;14146;e;3511;e;10780;e;5333;e;10778;e;5370;e
WZ08-M-N;Unternehmensdienstleistungen;48971;e;64289;e;21406;e;6591;e;3714;e;18399;e;37828;e;3578;e;28093;e;76200;e;10727;e;2820;e;11537;e;4680;e;6901;e;4808;e
WZ08-M;Freiberufliche, wiss. u. techn. Dienstleistungen;31058;e;39916;e;13729;e;2807;e;2150;e;11118;e;21376;e;1517;e;14335;e;45471;e;6135;e;1582;e;6111;e;2034;e;3495;e;2206;e
WZ08-N;Sonstige wirtschaftliche Dienstleistungen;17913;e;24372;e;7677;e;3784;e;1565;e;7281;e;16452;e;2061;e;13758;e;30729;e;4591;e;1239;e;5426;e;2646;e;3406;e;2602;e
WZ08-O-T;Öff.u.s.Dienstleist.,Erziehung,Gesundheit,priv.HH;80722;e;103751;e;40214;e;18145;e;6550;e;19433;e;49539;e;13165;e;61701;e;146490;e;30931;e;8060;e;30266;e;16109;e;22337;e;16471;e
WZ08-O-Q;Öffentliche Dienstleistungen, Erziehung,Gesundheit;67135;e;85808;e;32576;e;15709;e;5449;e;15680;e;40720;e;11473;e;52879;e;123250;e;26174;e;6885;e;25796;e;14077;e;19011;e;14260;e
WZ08-O;Öff. Verwaltung, Verteidigung, Sozialversicherung;19148;e;26305;e;11704;e;6047;e;1520;e;5257;e;12471;e;4544;e;16974;e;36430;e;8622;e;2117;e;8029;e;4691;e;6509;e;4601;e
WZ08-P;Erziehung und Unterricht;18045;e;21383;e;8085;e;3095;e;1518;e;3429;e;10521;e;2366;e;13043;e;29936;e;6543;e;1645;e;6657;e;3336;e;4148;e;3440;e
WZ08-Q;Gesundheits- und Sozialwesen;29942;e;38120;e;12788;e;6566;e;2411;e;6994;e;17727;e;4563;e;22863;e;56884;e;11010;e;3123;e;11109;e;6049;e;8354;e;6219;e
WZ08-R-T;Kunst,Unterhaltung,Erholung, sonstige DL, priv.HH;13587;e;17944;e;7638;e;2436;e;1101;e;3753;e;8819;e;1692;e;8822;e;23240;e;4757;e;1175;e;4470;e;2033;e;3326;e;2212;e
WZ08-R;Kunst, Unterhaltung und Erholung;4301;e;5581;e;3014;e;695;e;429;e;1652;e;2697;e;471;e;2692;e;7006;e;1245;e;373;e;1678;e;566;e;1028;e;601;e
WZ08-S;Erbringung von sonstigen Dienstleistungen;8325;e;10859;e;4356;e;1660;e;631;e;1873;e;5562;e;1169;e;5497;e;14369;e;3092;e;725;e;2676;e;1411;e;2063;e;1556;e
WZ08-T;Private Haushalte;962;e;1504;e;267;e;82;e;41;e;228;e;560;e;52;e;632;e;1864;e;420;e;77;e;115;e;56;e;235;e;55;e
;Insgesamt;451901;e;549867;e;129071;e;64487;e;29347;e;108697;e;257586;e;40224;e;261420;e;620708;e;126984;e;32513;e;110792;e;54873;e;83306;e;55539;e
2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
WZ08-A;Land- und Forstwirtschaft, Fischerei;2467;e;4956;e;9;e;1048;e;34;e;79;e;1001;e;1146;e;5306;e;3241;e;1830;e;57;e;1212;e;1150;e;1040;e;920;e
WZ08-B-F;Produzierendes Gewerbe;181486;e;180981;e;17992;e;16815;e;7659;e;18245;e;60488;e;8378;e;85811;e;167493;e;40740;e;10780;e;33871;e;17516;e;20804;e;18663;e
WZ08-B-E;Produzierendes Gewerbe ohne Baugewerbe;160866;e;154287;e;13209;e;12372;e;6663;e;15390;e;50592;e;5840;e;72841;e;143382;e;34354;e;9438;e;26241;e;13791;e;16258;e;15140;e
WZ08-B;Bergbau und Gewinnung von Steinen und Erden;520;e;570;e;1;e;380;e;3;e;147;e;125;e;43;e;879;e;557;e;220;e;23;e;364;e;357;e;138;e;63;e
WZ08-C;Verarbeitendes Gewerbe;153779;e;145085;e;10436;e;9034;e;6030;e;13436;e;46482;e;4400;e;65640;e;125652;e;30876;e;8541;e;22699;e;11028;e;13454;e;13551;e
WZ08-D;Energieversorgung;3990;e;4463;e;747;e;1880;e;290;e;712;e;2001;e;790;e;3720;e;8411;e;1183;e;325;e;1670;e;1194;e;1669;e;585;e
WZ08-E;Wasserversorg.,Entsorg.,Beseitig.v.Umweltverschm.;2576;e;4169;e;2025;e;1077;e;339;e;1095;e;1983;e;606;e;2602;e;8762;e;8762;e;548;e;1507;e;1212;e;996;e;942;e
WZ08-F;Baugewerbe;20619;e;26694;e;4783;e;4444;e;996;e;2854;e;9897;e;2539;e;12970;e;24111;e;6386;e;1342;e;7630;e;3725;e;4545;e;3523;e
WZ08-G-T;Dienstleistungsbereiche;286128;e;377115;e;118137;e;48379;e;22225;e;93422;e;201940;e;31003;e;180894;e;470598;e;87127;e;22083;e;78923;e;37160;e;64034;e;36931;e
WZ08-G-J;Handel, Verkehr, Lagerei, Gastgewerbe, Inf. u.Kom.;91234;e;116811;e;31127;e;13384;e;7824;e;35654;e;64118;e;8249;e;50537;e;145449;e;25601;e;6046;e;22124;e;9470;e;20225;e;8729;e
